road	Z1210
km	12.642
type	RCC Girder Bridge
lrpName	LRP015a
name	Lalpur Bridge
length	12.95
condition	C
structureNr	120448
est cost	1.06
roadName	Brahmanbaria-Lalpur Road
chainage	12.642
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Brahmanbaria
lat	23.98686510888889
lon	90.98566881555556
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120448&vRoadID=453&vSurveyYear=2013&vSubdivID=540
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120448&vRoadID=453&vSurveyYear=2013&vSubdivID=540
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120448&vRoadID=453&vSurveyYear=2013&vSubdivID=540
