road	Z1210
km	0.913
type	Box Culvert
lrpName	LRPSb
name	NATAI BOX CULVERT
length	1
condition	A
structureNr	103147
est cost	0
roadName	Brahmanbaria-Lalpur Road
chainage	0.913
width	5.2
constructionYear	1974
spans	1
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Brahmanbaria
lat	23.985722222222222
lon	91.09494444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103147&vRoadID=453&vSurveyYear=2004&vSubdivID=540
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103147&vRoadID=453&vSurveyYear=2004&vSubdivID=540
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103147&vRoadID=453&vSurveyYear=2004&vSubdivID=540
