road	R203
km	49.429
type	RCC Girder Bridge
lrpName	LRP050c
name	ULASING-2- RCC GIDER BRIDGE
length	8
condition	C
structureNr	114055
est cost	0.97
roadName	Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
chainage	49.429
width	4.3
constructionYear	1988
spans	1
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Bancharampur
lat	23.842
lon	90.88347222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114055&vRoadID=92&vSurveyYear=2004&vSubdivID=539
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114055&vRoadID=92&vSurveyYear=2004&vSubdivID=539
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114055&vRoadID=92&vSurveyYear=2004&vSubdivID=539
