road	R203
km	49.11
type	Slab Culvert
lrpName	LRP050b
name	ULASINEY-1- SLAB CULVERT
length	3.5
condition	B
structureNr	114054
est cost	0.25
roadName	Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
chainage	49.11
width	7.2
constructionYear	1994
spans	1
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Bancharampur
lat	23.842166666666664
lon	90.88113888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114054&vRoadID=92&vSurveyYear=2004&vSubdivID=539
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114054&vRoadID=92&vSurveyYear=2004&vSubdivID=539
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114054&vRoadID=92&vSurveyYear=2004&vSubdivID=539
