road	R203
km	5.085
type	RCC Girder Bridge
lrpName	LRP005a
name	Bainair Char Bridge
length	46.73
condition	A
structureNr	120128
est cost	0.02
roadName	Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
chainage	5.085
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Narayanganj
sub-division	Narayanganj-1
lat	23.7936386 
lon	90.6170271 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120128&vRoadID=92&vSurveyYear=2013&vSubdivID=520
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120128&vRoadID=92&vSurveyYear=2013&vSubdivID=520
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120128&vRoadID=92&vSurveyYear=2013&vSubdivID=520
