road	R203
km	42.288
type	RCC Girder Bridge
lrpName	LRP043c
name	Pairakandi
length	22
condition	C
structureNr	114084
est cost	0.9
roadName	Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
chainage	42.288
width	4.2
constructionYear	1992
spans	3
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Bancharampur
lat	23.839805555555554
lon	90.828
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114084&vRoadID=92&vSurveyYear=2004&vSubdivID=539
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114084&vRoadID=92&vSurveyYear=2004&vSubdivID=539
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114084&vRoadID=92&vSurveyYear=2004&vSubdivID=539
