road	R203
km	13.964
type	Baily with Steel Deck
lrpName	LRP014a
name	SADADIA BAILEY WITH STEEL DECK
length	18
condition	C
structureNr	114123
est cost	0.8
roadName	Bhulta-Araihazar-Bancharampur-Nabinagar-Shibpur-Radhika Road
chainage	13.964
width	4
constructionYear	2000
spans	1
zone	Dhaka
circle	Dhaka
division	Narayanganj
sub-division	Narayanganj-1
lat	23.790861111111113
lon	90.69825
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114123&vRoadID=92&vSurveyYear=2004&vSubdivID=520
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114123&vRoadID=92&vSurveyYear=2004&vSubdivID=520
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114123&vRoadID=92&vSurveyYear=2004&vSubdivID=520
