road	Z1134
km	10.98
type	RCC Girder Bridge
lrpName	LRP011e
name	Kachua pul Bridge
length	8.75
condition	B
structureNr	121303
est cost	0.044
roadName	Feni (Masterpara)-Alokdia-Valukdia-Laskerhat-Chagalnaiya (Shantirhat) Road
chainage	10.98
width	
constructionYear	
spans	
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-2
lat	22.9958052 
lon	91.5006667 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121303&vRoadID=529&vSurveyYear=2013&vSubdivID=546
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121303&vRoadID=529&vSurveyYear=2013&vSubdivID=546
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121303&vRoadID=529&vSurveyYear=2013&vSubdivID=546
