road	Z1134
km	13.5
type	RCC Girder Bridge
lrpName	LRP014c
name	Nita Kagi Bridge
length	11.58
condition	B
structureNr	121313
est cost	0.071
roadName	Feni (Masterpara)-Alokdia-Valukdia-Laskerhat-Chagalnaiya (Shantirhat) Road
chainage	13.5
width	
constructionYear	
spans	
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-2
lat	22.99529019976852
lon	91.51380643032408
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121313&vRoadID=529&vSurveyYear=2013&vSubdivID=546
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121313&vRoadID=529&vSurveyYear=2013&vSubdivID=546
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121313&vRoadID=529&vSurveyYear=2013&vSubdivID=546
