road	R880
km	52.099
type	Box Culvert
lrpName	LRP052a
name	Sluice gate
length	1.42
condition	A
structureNr	111334
est cost	0
roadName	Patuakhali-Amtali-Barguna-Kacchira Road
chainage	52.099
width	29
constructionYear	1992
spans	1
zone	Barisal
circle	Patuakhali
division	Barguna
sub-division	Barguna
lat	22.155555555555555
lon	90.045
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111334&vRoadID=174&vSurveyYear=2004&vSubdivID=578
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111334&vRoadID=174&vSurveyYear=2004&vSubdivID=578
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111334&vRoadID=174&vSurveyYear=2004&vSubdivID=578
