road	R880
km	55.186
type	Box Culvert
lrpName	LRP055a
name	.
length	6.8
condition	A
structureNr	111338
est cost	0
roadName	Patuakhali-Amtali-Barguna-Kacchira Road
chainage	55.186
width	7.26
constructionYear	1993
spans	1
zone	Barisal
circle	Patuakhali
division	Barguna
sub-division	Barguna
lat	22.16
lon	90.02
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111338&vRoadID=174&vSurveyYear=2004&vSubdivID=578
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111338&vRoadID=174&vSurveyYear=2004&vSubdivID=578
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111338&vRoadID=174&vSurveyYear=2004&vSubdivID=578
