road	R880
km	21.906
type	RCC Girder Bridge
lrpName	LRP021b
name	Amragachia Bazar Bridge
length	41
condition	A
structureNr	119026
est cost	0
roadName	Patuakhali-Amtali-Barguna-Kacchira Road
chainage	21.906
width	
constructionYear	
spans	
zone	Barisal
circle	Patuakhali
division	Patuakhali
sub-division	Patuakhali
lat	22.1815549 
lon	90.2720271 
estimated Location	road_chainage
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119026&vRoadID=174&vSurveyYear=2013&vSubdivID=862
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119026&vRoadID=174&vSurveyYear=2013&vSubdivID=862
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119026&vRoadID=174&vSurveyYear=2013&vSubdivID=862
