road	Z7047
km	0.75
type	Slab Culvert
lrpName	LRP001c
name	.
length	1.1
condition	A
structureNr	112669
est cost	0
roadName	Terakhada-Barnal-Kalia Road
chainage	0.75
width	13
constructionYear	2004
spans	1
zone	Khulna
circle	Khulna
division	Khulna
sub-division	Khulna-2
lat	22.944444444444446
lon	89.66655555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112669&vRoadID=693&vSurveyYear=2004&vSubdivID=318
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112669&vRoadID=693&vSurveyYear=2004&vSubdivID=318
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112669&vRoadID=693&vSurveyYear=2004&vSubdivID=318
