road	R250
km	17.973
type	Box Culvert
lrpName	LRP018b
name	DARIPATON BOX CULVERT
length	4.6
condition	A
structureNr	100495
est cost	0
roadName	Sylhet-Golapganj-Charkhai-Jakiganj Road
chainage	17.973
width	9.7
constructionYear	1982
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.86411111111111
lon	92.02322222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100495&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100495&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100495&vRoadID=99&vSurveyYear=2004&vSubdivID=562
