road	R250
km	52.371
type	RCC Girder Bridge
lrpName	LRP051a
name	DOYARIMATI RCC GIDER BRIDGE
length	17
condition	B
structureNr	100528
est cost	0.76
roadName	Sylhet-Golapganj-Charkhai-Jakiganj Road
chainage	52.371
width	3.95
constructionYear	1980
spans	3
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.989555555555558
lon	92.32036111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100528&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100528&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100528&vRoadID=99&vSurveyYear=2004&vSubdivID=562
