road	R250
km	48.428
type	RCC Girder Bridge
lrpName	LRP047a
name	Birakhay Bridge
length	60
condition	A
structureNr	120699
est cost	0
roadName	Sylhet-Golapganj-Charkhai-Jakiganj Road
chainage	48.428
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.979229135624287
lon	92.28459699095075
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120699&vRoadID=99&vSurveyYear=2013&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120699&vRoadID=99&vSurveyYear=2013&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120699&vRoadID=99&vSurveyYear=2013&vSubdivID=562
