road	R250
km	57.988
type	RCC Girder Bridge
lrpName	LRP057a
name	RAJPUR RCC GIDER BRIDGE
length	13.8
condition	C
structureNr	100533
est cost	1.1
roadName	Sylhet-Golapganj-Charkhai-Jakiganj Road
chainage	57.988
width	4
constructionYear	1964
spans	3
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.991583333333335
lon	92.37458333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100533&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100533&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100533&vRoadID=99&vSurveyYear=2004&vSubdivID=562
