road	R250
km	81.966
type	RCC Girder Bridge
lrpName	LRP080c
name	GONGA BAZAR
length	9.5
condition	A
structureNr	100768
est cost	0
roadName	Sylhet-Golapganj-Charkhai-Jakiganj Road
chainage	81.966
width	4.1
constructionYear	1964
spans	3
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.872083333333332
lon	92.43105555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100768&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100768&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100768&vRoadID=99&vSurveyYear=2004&vSubdivID=562
