road	R250
km	50.763
type	RCC Girder Bridge
lrpName	LRP050a
name	Julay Bridge
length	61.8
condition	C
structureNr	120701
est cost	0.533
roadName	Sylhet-Golapganj-Charkhai-Jakiganj Road
chainage	50.763
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.9838608 
lon	92.2989441 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120701&vRoadID=99&vSurveyYear=2013&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120701&vRoadID=99&vSurveyYear=2013&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120701&vRoadID=99&vSurveyYear=2013&vSubdivID=562
