road	R250
km	14.032
type	Box Culvert
lrpName	LRP014a
name	BOYTIKOL BOX CULVERT
length	3
condition	A
structureNr	100488
est cost	0
roadName	Sylhet-Golapganj-Charkhai-Jakiganj Road
chainage	14.032
width	9.7
constructionYear	1995
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.857333333333333
lon	91.98875
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100488&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100488&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100488&vRoadID=99&vSurveyYear=2004&vSubdivID=562
