road	R250
km	87.69
type	Box Culvert
lrpName	LRP086a
name	ANONDO GAGAR
length	3
condition	A
structureNr	100769
est cost	0
roadName	Sylhet-Golapganj-Charkhai-Jakiganj Road
chainage	87.69
width	7.1
constructionYear	1984
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.873527777777777
lon	92.38013888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100769&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100769&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100769&vRoadID=99&vSurveyYear=2004&vSubdivID=562
