road	R250
km	27.997
type	Box Culvert
lrpName	LRP028a
name	KORGROM BOX CULVERT
length	4
condition	B
structureNr	100509
est cost	0.2
roadName	Sylhet-Golapganj-Charkhai-Jakiganj Road
chainage	27.997
width	9.79
constructionYear	1984
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.889972222222223
lon	92.11113888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100509&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100509&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100509&vRoadID=99&vSurveyYear=2004&vSubdivID=562
