road	R250
km	24.066
type	Box Culvert
lrpName	LRP024a
name	ROUTH BOG BOX CULVERT
length	3
condition	A
structureNr	100500
est cost	0
roadName	Sylhet-Golapganj-Charkhai-Jakiganj Road
chainage	24.066
width	9.8
constructionYear	1984
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.884916666666665
lon	92.07305555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100500&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100500&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100500&vRoadID=99&vSurveyYear=2004&vSubdivID=562
