road	R250
km	77.057
type	RCC Girder Bridge
lrpName	LRP076a
name	AMOLSHID
length	20.1
condition	C
structureNr	100544
est cost	2.66
roadName	Sylhet-Golapganj-Charkhai-Jakiganj Road
chainage	77.057
width	4
constructionYear	1965
spans	5
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.879555555555555
lon	92.47702777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100544&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100544&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100544&vRoadID=99&vSurveyYear=2004&vSubdivID=562
