road	R250
km	64.762
type	RCC Girder Bridge
lrpName	LRP063c
name	KALYGONJ BAZAR RCC GIDER BRIDGE
length	17.3
condition	A
structureNr	100543
est cost	0
roadName	Sylhet-Golapganj-Charkhai-Jakiganj Road
chainage	64.762
width	4
constructionYear	1965
spans	3
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.9545
lon	92.41744444444446
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100543&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100543&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100543&vRoadID=99&vSurveyYear=2004&vSubdivID=562
