road	Z8708
km	75.833
type	Slab Culvert
lrpName	LRP074c
name	.
length	1.6
condition	A
structureNr	112514
est cost	0
roadName	Rajapur-Kathalia-Amua-Bamna-Patharghata Road
chainage	75.833
width	5.1
constructionYear	1993
spans	1
zone	Barisal
circle	Patuakhali
division	Barguna
sub-division	Barguna
lat	22.046666666666667
lon	89.97333333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112514&vRoadID=776&vSurveyYear=2004&vSubdivID=578
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112514&vRoadID=776&vSurveyYear=2004&vSubdivID=578
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112514&vRoadID=776&vSurveyYear=2004&vSubdivID=578
