road	Z8708
km	4.675
type	Truss with Steel Deck
lrpName	LRP004b
name	
length	30.56
condition	A
structureNr	119297
est cost	0
roadName	Rajapur-Kathalia-Amua-Bamna-Patharghata Road
chainage	4.675
width	
constructionYear	
spans	
zone	Barisal
circle	Barisal
division	Jhalokati
sub-division	Jhalokati
lat	22.5279993 
lon	90.1486108 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119297&vRoadID=776&vSurveyYear=2013&vSubdivID=584
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119297&vRoadID=776&vSurveyYear=2013&vSubdivID=584
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119297&vRoadID=776&vSurveyYear=2013&vSubdivID=584
