road	Z8708
km	24.967
type	Box Culvert
lrpName	LRP024c
name	.
length	3.66
condition	A
structureNr	112457
est cost	0
roadName	Rajapur-Kathalia-Amua-Bamna-Patharghata Road
chainage	24.967
width	7.35
constructionYear	1994
spans	1
zone	Barisal
circle	Barisal
division	Jhalokati
sub-division	Jhalokati
lat	22.390833333333333
lon	90.10944444444443
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112457&vRoadID=776&vSurveyYear=2004&vSubdivID=584
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112457&vRoadID=776&vSurveyYear=2004&vSubdivID=584
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112457&vRoadID=776&vSurveyYear=2004&vSubdivID=584
