road	Z8708
km	12.174
type	Steel Beam & RCC Slab
lrpName	LRP012b
name	
length	50.85
condition	C
structureNr	119315
est cost	1.07
roadName	Rajapur-Kathalia-Amua-Bamna-Patharghata Road
chainage	12.174
width	
constructionYear	
spans	
zone	Barisal
circle	Barisal
division	Jhalokati
sub-division	Jhalokati
lat	22.480666 
lon	90.1561111 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119315&vRoadID=776&vSurveyYear=2013&vSubdivID=584
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119315&vRoadID=776&vSurveyYear=2013&vSubdivID=584
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119315&vRoadID=776&vSurveyYear=2013&vSubdivID=584
