road	Z8708
km	8.897
type	Box Culvert
lrpName	LRP008d
name	.
length	1.95
condition	B
structureNr	112403
est cost	0.03
roadName	Rajapur-Kathalia-Amua-Bamna-Patharghata Road
chainage	8.897
width	6
constructionYear	1994
spans	1
zone	Barisal
circle	Barisal
division	Jhalokati
sub-division	Jhalokati
lat	22.500833333333333
lon	90.14611111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112403&vRoadID=776&vSurveyYear=2004&vSubdivID=584
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112403&vRoadID=776&vSurveyYear=2004&vSubdivID=584
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112403&vRoadID=776&vSurveyYear=2004&vSubdivID=584
