road	Z8708
km	14.753
type	Box Culvert
lrpName	LRP014e
name	.
length	2
condition	A
structureNr	112422
est cost	0
roadName	Rajapur-Kathalia-Amua-Bamna-Patharghata Road
chainage	14.753
width	10.9
constructionYear	1994
spans	1
zone	Barisal
circle	Barisal
division	Jhalokati
sub-division	Jhalokati
lat	22.460277777777776
lon	90.15055555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112422&vRoadID=776&vSurveyYear=2004&vSubdivID=584
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112422&vRoadID=776&vSurveyYear=2004&vSubdivID=584
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112422&vRoadID=776&vSurveyYear=2004&vSubdivID=584
