road	Z5023
km	1.939
type	Slab Culvert
lrpName	LRP002b
name	.
length	2.9
condition	C
structureNr	111075
est cost	2
roadName	Rangapur-Gangachhara Road
chainage	1.939
width	9.2
constructionYear	1989
spans	1
zone	Rangpur
circle	Rangpur
division	Rangpur
sub-division	Rangpur-2
lat	25.77583333333333
lon	89.23583333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111075&vRoadID=608&vSurveyYear=2004&vSubdivID=288
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111075&vRoadID=608&vSurveyYear=2004&vSubdivID=288
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111075&vRoadID=608&vSurveyYear=2004&vSubdivID=288
