road	Z3706
km	6.632
type	PC Girder Bridge
lrpName	LRP007a
name	Madanpur bridge
length	74
condition	B
structureNr	118927
est cost	0.061
roadName	Netrokona-Kendua Road
chainage	6.632
width	
constructionYear	
spans	
zone	Mymensingh
circle	Mymensingh
division	Netrokona
sub-division	Kendua
lat	24.8064444 
lon	90.7496386 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118927&vRoadID=295&vSurveyYear=2013&vSubdivID=532
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118927&vRoadID=295&vSurveyYear=2013&vSubdivID=532
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118927&vRoadID=295&vSurveyYear=2013&vSubdivID=532
