road	Z1219
km	4.05
type	Slab Culvert
lrpName	LRP003d
name	.
length	2.3
condition	A
structureNr	116888
est cost	0
roadName	Nimsar-Khangsanagar-Burichaung Road
chainage	4.05
width	7.35
constructionYear	2005
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.51325
lon	91.06244444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116888&vRoadID=480&vSurveyYear=2006&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116888&vRoadID=480&vSurveyYear=2006&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116888&vRoadID=480&vSurveyYear=2006&vSubdivID=544
