road	Z1504
km	0.45
type	Steel Beam & RCC Slab
lrpName	LRPSb
name	.
length	8.5
condition	C
structureNr	117989
est cost	0.4
roadName	Ukhia-Gundhum Road (Shah Suja Road)
chainage	0.45
width	4
constructionYear	1970
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	21.195833333333333
lon	92.17283333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117989&vRoadID=343&vSurveyYear=2006&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117989&vRoadID=343&vSurveyYear=2006&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117989&vRoadID=343&vSurveyYear=2006&vSubdivID=863
