road	Z1504
km	0.45
type	Steel Beam & RCC Slab
lrpName	LRPSb
name	Kulal para Bridge
length	8.2
condition	A
structureNr	120530
est cost	0
roadName	Ukhia-Gundhum Road (Shah Suja Road)
chainage	0.45
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	21.1954997 
lon	92.1733604 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120530&vRoadID=343&vSurveyYear=2013&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120530&vRoadID=343&vSurveyYear=2013&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120530&vRoadID=343&vSurveyYear=2013&vSubdivID=863
