road	Z4610
km	0.366
type	Slab Culvert
lrpName	LRPSc
name	GHORDAR SLUB CULVERT
length	0.6
condition	A
structureNr	109177
est cost	0
roadName	Nakla By-Pass Road
chainage	0.366
width	5.66
constructionYear	1987
spans	1
zone	Mymensingh
circle	Jamalpur
division	Sherpur
sub-division	Sherpur-1
lat	24.96783333333333
lon	90.21805555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109177&vRoadID=260&vSurveyYear=2004&vSubdivID=534
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109177&vRoadID=260&vSurveyYear=2004&vSubdivID=534
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109177&vRoadID=260&vSurveyYear=2004&vSubdivID=534
