road	Z5555
km	2.82
type	PC Girder Bridge
lrpName	LRP002a
name	
length	35.5
condition	A
structureNr	119756
est cost	0
roadName	Gaibandha-Balashighat Road
chainage	2.82
width	
constructionYear	
spans	
zone	Rangpur
circle	Bogra
division	Gaibanda
sub-division	Gaibanda
lat	25.3252771 
lon	89.5771104 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119756&vRoadID=614&vSurveyYear=2013&vSubdivID=294
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119756&vRoadID=614&vSurveyYear=2013&vSubdivID=294
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119756&vRoadID=614&vSurveyYear=2013&vSubdivID=294
