road	Z5059
km	11.83
type	RCC Girder Bridge
lrpName	LRP011c
name	Shuk Thakurgaon-Ruhea Thakurgaon-Ruhea Thakurgaon-RuhShuk
length	30
condition	C
structureNr	118705
est cost	0.865
roadName	Thakurgaon-Ruhea Road
chainage	11.83
width	
constructionYear	
spans	
zone	Rangpur
circle	Dinajpur
division	Thakurgaon
sub-division	Thakurgaon
lat	26.1382219 
lon	88.4165 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118705&vRoadID=676&vSurveyYear=2013&vSubdivID=298
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118705&vRoadID=676&vSurveyYear=2013&vSubdivID=298
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118705&vRoadID=676&vSurveyYear=2013&vSubdivID=298
