road	Z5059
km	0.29
type	Box Culvert
lrpName	LRPSb
name	.
length	2
condition	A
structureNr	115257
est cost	0
roadName	Thakurgaon-Ruhea Road
chainage	0.29
width	7.6
constructionYear	1994
spans	1
zone	Rangpur
circle	Dinajpur
division	Thakurgaon
sub-division	Thakurgaon
lat	26.041305555555557
lon	88.44416666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115257&vRoadID=676&vSurveyYear=2006&vSubdivID=298
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115257&vRoadID=676&vSurveyYear=2006&vSubdivID=298
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115257&vRoadID=676&vSurveyYear=2006&vSubdivID=298
