road	N506
km	13.909
type	RCC Girder Bridge
lrpName	LRP014b
name	Manash Bridge
length	32.03
condition	B
structureNr	119430
est cost	3012
roadName	Rangpur-Barobari-Kurigram Road
chainage	13.909
width	
constructionYear	
spans	
zone	Rangpur
circle	Rangpur
division	Rangpur
sub-division	Rangpur-1
lat	25.7661667 
lon	89.3809993 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119430&vRoadID=34&vSurveyYear=2013&vSubdivID=287
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119430&vRoadID=34&vSurveyYear=2013&vSubdivID=287
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119430&vRoadID=34&vSurveyYear=2013&vSubdivID=287
