road	N506
km	10.343
type	Slab Culvert
lrpName	LRP011a
name	.
length	3.7
condition	B
structureNr	109721
est cost	0.012
roadName	Rangpur-Barobari-Kurigram Road
chainage	10.343
width	11.95
constructionYear	1988
spans	1
zone	Rangpur
circle	Rangpur
division	Rangpur
sub-division	Rangpur-1
lat	25.75888888888889
lon	89.34472222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109721&vRoadID=34&vSurveyYear=2004&vSubdivID=287
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109721&vRoadID=34&vSurveyYear=2004&vSubdivID=287
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109721&vRoadID=34&vSurveyYear=2004&vSubdivID=287
