road	N506
km	23.234
type	Box Culvert
lrpName	LRP023b
name	.
length	19.8
condition	A
structureNr	109778
est cost	0
roadName	Rangpur-Barobari-Kurigram Road
chainage	23.234
width	9.8
constructionYear	1990
spans	4
zone	Rangpur
circle	Rangpur
division	Lalmonirhat
sub-division	Lalmonirhat
lat	25.8075
lon	89.44694444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109778&vRoadID=34&vSurveyYear=2004&vSubdivID=290
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109778&vRoadID=34&vSurveyYear=2004&vSubdivID=290
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109778&vRoadID=34&vSurveyYear=2004&vSubdivID=290
