road	N506
km	11.481
type	Box Culvert
lrpName	LRP012a
name	.
length	5.2
condition	B
structureNr	109722
est cost	0.022
roadName	Rangpur-Barobari-Kurigram Road
chainage	11.481
width	12.2
constructionYear	1992
spans	1
zone	Rangpur
circle	Rangpur
division	Rangpur
sub-division	Rangpur-1
lat	25.76
lon	89.35749999999999
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109722&vRoadID=34&vSurveyYear=2004&vSubdivID=287
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109722&vRoadID=34&vSurveyYear=2004&vSubdivID=287
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109722&vRoadID=34&vSurveyYear=2004&vSubdivID=287
