road	N506
km	44.342
type	Box Culvert
lrpName	LRP044a
name	.
length	13.1
condition	A
structureNr	109863
est cost	0
roadName	Rangpur-Barobari-Kurigram Road
chainage	44.342
width	7.2
constructionYear	1988
spans	2
zone	Rangpur
circle	Rangpur
division	Kurigram
sub-division	Kurigram - 1
lat	25.834444444444443
lon	89.60888888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109863&vRoadID=34&vSurveyYear=2004&vSubdivID=289
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109863&vRoadID=34&vSurveyYear=2004&vSubdivID=289
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109863&vRoadID=34&vSurveyYear=2004&vSubdivID=289
