road	N506
km	2.741
type	RCC Girder Bridge
lrpName	LRP003b
name	
length	14
condition	A
structureNr	119427
est cost	109440
roadName	Rangpur-Barobari-Kurigram Road
chainage	2.741
width	
constructionYear	
spans	
zone	Rangpur
circle	Rangpur
division	Rangpur
sub-division	Rangpur-1
lat	25.7312493 
lon	89.2833886 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119427&vRoadID=34&vSurveyYear=2013&vSubdivID=287
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119427&vRoadID=34&vSurveyYear=2013&vSubdivID=287
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119427&vRoadID=34&vSurveyYear=2013&vSubdivID=287
