road	N506
km	8.612
type	RCC Girder Bridge
lrpName	LRP009a
name	Burail Bridge
length	29.2
condition	D
structureNr	109716
est cost	135
roadName	Rangpur-Barobari-Kurigram Road
chainage	8.612
width	4.27
constructionYear	1972
spans	4
zone	Rangpur
circle	Rangpur
division	Rangpur
sub-division	Rangpur-1
lat	25.751666666666665
lon	89.33138888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109716&vRoadID=34&vSurveyYear=2004&vSubdivID=287
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109716&vRoadID=34&vSurveyYear=2004&vSubdivID=287
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109716&vRoadID=34&vSurveyYear=2004&vSubdivID=287
