road	Z5005
km	13.69
type	Box Culvert
lrpName	LRP014b
name	.
length	3.4
condition	B
structureNr	115594
est cost	0.53
roadName	Khansama-Ranirbandar Road
chainage	13.69
width	7.2
constructionYear	1998
spans	1
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Dinajpur
lat	25.787277777777778
lon	88.78488888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115594&vRoadID=667&vSurveyYear=2006&vSubdivID=296
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115594&vRoadID=667&vSurveyYear=2006&vSubdivID=296
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115594&vRoadID=667&vSurveyYear=2006&vSubdivID=296
