road	Z6817
km	14.94
type	Box Culvert
lrpName	LRP014b
name	.
length	4.3
condition	A
structureNr	113116
est cost	0
roadName	Nachol-Gomastapur (Rohonpur) Road
chainage	14.94
width	4.4
constructionYear	2002
spans	1
zone	Rajshahi
circle	Rajshahi
division	Nawabganj
sub-division	Nawabganj
lat	24.806944444444444
lon	88.3266111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113116&vRoadID=559&vSurveyYear=2004&vSubdivID=307
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113116&vRoadID=559&vSurveyYear=2004&vSubdivID=307
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113116&vRoadID=559&vSurveyYear=2004&vSubdivID=307
