road	Z2049
km	2.88
type	Slab Culvert
lrpName	LRP002c
name	.
length	1.76
condition	A
structureNr	116474
est cost	0
roadName	Manohardi Link Road
chainage	2.88
width	7.45
constructionYear	2000
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Shibpur
lat	24.154666666666664
lon	90.70841666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116474&vRoadID=210&vSurveyYear=2006&vSubdivID=523
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116474&vRoadID=210&vSurveyYear=2006&vSubdivID=523
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116474&vRoadID=210&vSurveyYear=2006&vSubdivID=523
