road	Z5508
km	1.656
type	Slab Culvert
lrpName	LRP001d
name	.
length	2
condition	A
structureNr	110556
est cost	0
roadName	Khetlal-Gopinathpur-Akkelpur Road
chainage	1.656
width	6
constructionYear	1996
spans	1
zone	Rangpur
circle	Bogra
division	Joypurhat
sub-division	Joypurhat
lat	25.02861111111111
lon	89.12888888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110556&vRoadID=653&vSurveyYear=2004&vSubdivID=589
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110556&vRoadID=653&vSurveyYear=2004&vSubdivID=589
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110556&vRoadID=653&vSurveyYear=2004&vSubdivID=589
