road	R312
km	1.883
type	Box Culvert
lrpName	LRP001b
name	HULDUBA BOX CULVERT
length	9.25
condition	A
structureNr	101990
est cost	0
roadName	Rajendrapur Chourasta-Kapasia-Toke-Motkhola Road
chainage	1.883
width	8.2
constructionYear	1990
spans	3
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Joydepur-1
lat	24.100611111111114
lon	90.41927777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101990&vRoadID=109&vSurveyYear=2004&vSubdivID=513
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101990&vRoadID=109&vSurveyYear=2004&vSubdivID=513
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101990&vRoadID=109&vSurveyYear=2004&vSubdivID=513
