road	R312
km	8.507
type	Box Culvert
lrpName	LRP008b
name	GOGAMA ACI GATE CULVERT
length	2
condition	C
structureNr	102007
est cost	1.2
roadName	Rajendrapur Chourasta-Kapasia-Toke-Motkhola Road
chainage	8.507
width	7.25
constructionYear	1980
spans	1
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Joydepur-1
lat	24.102111111111114
lon	90.48105555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102007&vRoadID=109&vSurveyYear=2004&vSubdivID=513
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102007&vRoadID=109&vSurveyYear=2004&vSubdivID=513
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102007&vRoadID=109&vSurveyYear=2004&vSubdivID=513
