road	R312
km	7.663
type	Box Culvert
lrpName	LRP007b
name	DHOLIDIA CULVERT
length	1.5
condition	B
structureNr	101997
est cost	1.48
roadName	Rajendrapur Chourasta-Kapasia-Toke-Motkhola Road
chainage	7.663
width	7.35
constructionYear	1980
spans	1
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Joydepur-1
lat	24.101583333333334
lon	90.4726388888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101997&vRoadID=109&vSurveyYear=2004&vSubdivID=513
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101997&vRoadID=109&vSurveyYear=2004&vSubdivID=513
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101997&vRoadID=109&vSurveyYear=2004&vSubdivID=513
