road	R312
km	5.819
type	Box Culvert
lrpName	LRP005c
name	SHAKISLA OVER BOX CULVERT
length	14.5
condition	B
structureNr	101995
est cost	1.01
roadName	Rajendrapur Chourasta-Kapasia-Toke-Motkhola Road
chainage	5.819
width	7.62
constructionYear	1981
spans	3
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Joydepur-1
lat	24.099752777777777
lon	90.45527777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101995&vRoadID=109&vSurveyYear=2004&vSubdivID=513
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101995&vRoadID=109&vSurveyYear=2004&vSubdivID=513
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101995&vRoadID=109&vSurveyYear=2004&vSubdivID=513
