road	R312
km	26.191
type	Box Culvert
lrpName	LRP025a
name	BOHHOR CULVERT
length	2.6
condition	B
structureNr	102011
est cost	1.2
roadName	Rajendrapur Chourasta-Kapasia-Toke-Motkhola Road
chainage	26.191
width	8.2
constructionYear	1999
spans	1
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Joydepur-1
lat	24.178694444444446
lon	90.59758333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102011&vRoadID=109&vSurveyYear=2004&vSubdivID=513
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102011&vRoadID=109&vSurveyYear=2004&vSubdivID=513
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102011&vRoadID=109&vSurveyYear=2004&vSubdivID=513
