road	R312
km	9.09
type	Box Culvert
lrpName	LRP009a
name	NALIA TAKI CULVERT
length	5.25
condition	C
structureNr	102017
est cost	2.5
roadName	Rajendrapur Chourasta-Kapasia-Toke-Motkhola Road
chainage	9.09
width	7.3
constructionYear	1980
spans	1
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Joydepur-1
lat	24.102833333333336
lon	90.48627777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102017&vRoadID=109&vSurveyYear=2004&vSubdivID=513
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102017&vRoadID=109&vSurveyYear=2004&vSubdivID=513
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102017&vRoadID=109&vSurveyYear=2004&vSubdivID=513
