road	R312
km	24.916
type	RCC Girder Bridge
lrpName	LRP024b
name	ARALJURI BRIDGE
length	14.2
condition	C
structureNr	102004
est cost	1.48
roadName	Rajendrapur Chourasta-Kapasia-Toke-Motkhola Road
chainage	24.916
width	4.65
constructionYear	1999
spans	1
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Joydepur-1
lat	24.16838888888889
lon	90.59172222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102004&vRoadID=109&vSurveyYear=2004&vSubdivID=513
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102004&vRoadID=109&vSurveyYear=2004&vSubdivID=513
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102004&vRoadID=109&vSurveyYear=2004&vSubdivID=513
