road	R312
km	27.151
type	RCC Girder Bridge
lrpName	LRP026a
name	Borohor Bazar Bridge
length	30
condition	A
structureNr	121393
est cost	0
roadName	Rajendrapur Chourasta-Kapasia-Toke-Motkhola Road
chainage	27.151
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Joydepur-1
lat	24.1857774 
lon	90.6027222 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121393&vRoadID=109&vSurveyYear=2013&vSubdivID=513
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121393&vRoadID=109&vSurveyYear=2013&vSubdivID=513
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121393&vRoadID=109&vSurveyYear=2013&vSubdivID=513
