road	Z8704
km	11.904
type	Box Culvert
lrpName	LRP011b
name	.
length	5.4
condition	A
structureNr	113713
est cost	0
roadName	Jhalokati-Nabagram-Gava-Ekshirapara Road
chainage	11.904
width	7.6
constructionYear	2001
spans	1
zone	Barisal
circle	Barisal
division	Jhalokati
sub-division	Jhalokati
lat	22.740055555555557
lon	90.20366666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113713&vRoadID=782&vSurveyYear=2004&vSubdivID=584
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113713&vRoadID=782&vSurveyYear=2004&vSubdivID=584
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113713&vRoadID=782&vSurveyYear=2004&vSubdivID=584
