road	Z5034
km	3.787
type	Box Culvert
lrpName	LRP003c
name	.
length	3.55
condition	C
structureNr	111240
est cost	0.9
roadName	Sherpur-Kaigari-Nandigram Road
chainage	3.787
width	7.2
constructionYear	1990
spans	1
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Sherpur (Bogra)
lat	24.658055555555553
lon	89.38388888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111240&vRoadID=648&vSurveyYear=2004&vSubdivID=292
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111240&vRoadID=648&vSurveyYear=2004&vSubdivID=292
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111240&vRoadID=648&vSurveyYear=2004&vSubdivID=292
