road	R549
km	13.812
type	Box Culvert
lrpName	LRP013c
name	.
length	2.8
condition	C
structureNr	100584
est cost	1.2
roadName	Badalgachhi-Paharpur-Joypurhat (Khanjanpur) Road
chainage	13.812
width	4.2
constructionYear	1985
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	25.035555555555558
lon	88.98166666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100584&vRoadID=128&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100584&vRoadID=128&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100584&vRoadID=128&vSurveyYear=2004&vSubdivID=305
