road	R549
km	9.265
type	RCC Girder Bridge
lrpName	LRP009a
name	.
length	3.75
condition	D
structureNr	100493
est cost	11.5
roadName	Badalgachhi-Paharpur-Joypurhat (Khanjanpur) Road
chainage	9.265
width	4.5
constructionYear	1968
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	25.023888888888887
lon	88.9563888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100493&vRoadID=128&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100493&vRoadID=128&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100493&vRoadID=128&vSurveyYear=2004&vSubdivID=305
