road	Z7058
km	2.46
type	Box Culvert
lrpName	LRP002b
name	.
length	1.9
condition	A
structureNr	116496
est cost	0
roadName	Sutighata-Dakuria Road
chainage	2.46
width	7.6
constructionYear	2004
spans	1
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-1
lat	23.092777777777776
lon	89.25416666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116496&vRoadID=724&vSurveyYear=2006&vSubdivID=323
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116496&vRoadID=724&vSurveyYear=2006&vSubdivID=323
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116496&vRoadID=724&vSurveyYear=2006&vSubdivID=323
